0,01101,"060  ","0600061","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ1ｼﾞﾖｳﾆｼ(1-19ﾁﾖｳﾒ)","北海道","札幌市中央区","南一条西（１～１９丁目）",1,0,1,0,0,0
1,01101,"060  ","0600061",,,,,,,,,,,,
0,01101,"064  ","0640801","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ1ｼﾞﾖｳﾆｼ(20-28ﾁﾖｳﾒ)","北海道","札幌市中央区","南一条西（２０～２８丁目）",1,0,1,0,0,0
1,01101,"064  ","0640801",,,,,,,,,,,,
0,01101,"060  ","0600052","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ2ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南二条東",0,0,1,0,0,0
1,01101,"060  ","0600052",,,,,,,,,,,,
0,01101,"060  ","0600062","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ2ｼﾞﾖｳﾆｼ(1-19ﾁﾖｳﾒ)","北海道","札幌市中央区","南二条西（１～１９丁目）",1,0,1,0,0,0
1,01101,"060  ","0600062",,,,,,,,,,,,
0,01101,"064  ","0640802","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ2ｼﾞﾖｳﾆｼ(20-28ﾁﾖｳﾒ)","北海道","札幌市中央区","南二条西（２０～２８丁目）",1,0,1,0,0,0
1,01101,"064  ","0640802",,,,,,,,,,,,
0,01101,"060  ","0600053","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ3ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南三条東",0,0,1,0,0,0
1,01101,"060  ","0600053",,,,,,,,,,,,
